SAPNo;Cena w TD;Waluta
3912312;38,36;PLN
3912313;19,27;PLN
3912314;13,81;PLN
3912315;9,28;PLN
3912316;7,97;PLN
3912317;3,06;PLN
3912318;2,45;PLN
3912319;1,97;PLN
3912320;2,90;PLN
3912321;2,24;PLN
3912322;1,80;PLN
3912323;2,84;PLN
3912324;2,19;PLN
3912325;1,69;PLN
3912326;3,82;PLN
3912327;2,84;PLN
3912328;2,19;PLN
3912329;1,64;PLN
3912330;7,86;PLN
3912331;6,60;PLN
3912332;7,64;PLN
3912333;10,91;PLN
3912334;8,51;PLN
3912335;6,49;PLN
3912336;5,35;PLN
3912337;4,25;PLN
3912338;14,35;PLN
3912339;11,24;PLN
3912340;6,44;PLN
3912341;6,88;PLN
3912342;5,40;PLN
3912343;8,02;PLN
3912346;12,39;PLN
3912513;312,13;PLN
3912514;189,39;PLN
3912622;498,97;PLN
3912623;993,83;PLN
3912624;55,01;PLN
3912625;36,67;PLN
3912626;993,83;PLN
3913044;1744,57;PLN
3913047;3068,61;PLN
3913050;3913,36;PLN
3914850;230,91;PLN
3914851;198,53;PLN
3914943;184,18;PLN
3914949;117,69;PLN
3915785;2180,29;PLN
3915842;802,31;PLN
3915848;6431,82;PLN
3915911;1395,25;PLN
3915912;1577,27;PLN
3915913;2906,74;PLN
3915914;556,48;PLN
3915915;898,44;PLN
3915916;1074,74;PLN
3915917;1057,53;PLN
3915918;1336,37;PLN
3915919;1871,47;PLN
3915920;2754,77;PLN
3915921;864,06;PLN
3915922;1809,99;PLN
3915923;810,00;PLN
3915924;776,77;PLN
3915925;1422,40;PLN
3915926;2598,67;PLN
3915964;2063,16;PLN
3916090;259,02;PLN
3916112;102,79;PLN
3916134;122,46;PLN
3916160;7,28;PLN
3916167;116,33;PLN
3916177;408,25;PLN
3916286;18,33;PLN
3916300;18,33;PLN
3916310;17,31;PLN
3916312;616,90;PLN
3916421;1403,06;PLN
3916856;1561,68;PLN
3917149;402,10;PLN
3917154;864,90;PLN
3917352;922,98;PLN
3917353;2850,52;PLN
3917354;275,20;PLN
3917356;103,66;PLN
3917551;31,80;PLN
3917822;996,91;PLN
3917975;211,40;PLN
3918604;28206,45;PLN
3919366;1501,54;PLN
3920586;1356,15;PLN
3920588;2712,35;PLN
3920589;201,35;PLN
3920590;185,60;PLN
3920591;805,44;PLN
3920594;402,70;PLN
3920610;55,90;PLN
3921148;321,23;PLN
3921581;80,26;PLN
3921582;49,79;PLN
3921583;87,07;PLN
3921584;49,79;PLN
3921585;78,74;PLN
3921586;78,74;PLN
3921587;65,30;PLN
3921588;195,36;PLN
3921591;271,60;PLN
3921592;271,55;PLN
3921593;78,80;PLN
3921594;102,77;PLN
3921595;117,65;PLN
3921596;117,65;PLN
3921597;157,10;PLN
3921598;157,10;PLN
3921599;47,83;PLN
3921600;55,96;PLN
3921601;64,07;PLN
3921605;96,46;PLN
3921606;80,22;PLN
3921621;324,60;PLN
3921632;322,52;PLN
3921635;322,07;PLN
3921636;751,18;PLN
3921637;607,16;PLN
3921638;1414,02;PLN
3921639;680,26;PLN
3921703;1868,69;PLN
3921973;11156,49;PLN
3922978;340,01;PLN
3923029;32361,55;PLN
3923203;397,91;PLN
3923235;531,68;PLN
3923596;3365,07;PLN
3924186;1901,12;PLN
3924188;1666,72;PLN
3924189;2001,43;PLN
3926543;14859,40;PLN
3926556;133,00;PLN
3926609;10588,15;PLN
3927408;2788,65;PLN
3927411;3593,27;PLN
3927415;7295,91;PLN
3927452;1740,26;PLN
3927591;33943,06;PLN
3927659;1168,27;PLN
3927752;6782,09;PLN
3927791;103,11;PLN
3928210;8261,95;PLN
3928796;501,46;PLN
3929011;1207,41;PLN
3929525;125,10;PLN
3929529;156,37;PLN
3929536;103,20;PLN
3929537;216,94;PLN
3929539;662,57;PLN
3929833;2608,84;PLN
3929836;1848,30;PLN
3929839;2705,61;PLN
3929841;3341,70;PLN
3930490;256,09;PLN
3931587;2195,42;PLN
3931590;93,16;PLN
3932074;4065,71;PLN
3932077;20399,25;PLN
3932078;11089,53;PLN
3932173;2480,10;PLN
3932176;3973,31;PLN
3932303;651,72;PLN
3932304;611,50;PLN
3932510;155,50;PLN
3932668;260,56;PLN
3932669;500,10;PLN
3932670;967,21;PLN
3932671;155,50;PLN
3932672;262,87;PLN
3932673;500,10;PLN
3933117;3787,78;PLN
3933118;5775,45;PLN
3933119;7162,43;PLN
3933396;530,51;PLN
3933658;8470,54;PLN
3933738;563,24;PLN
3933739;2898,99;PLN
3933740;1966,84;PLN
3933741;565,52;PLN
3933742;659,77;PLN
3933744;143,24;PLN
3933753;2264,01;PLN
3933754;89,40;PLN
3933756;15814,76;PLN
3933757;8988,82;PLN
3933759;10568,44;PLN
3933760;4851,05;PLN
3933761;1870,76;PLN
3933766;2430,18;PLN
3933767;1564,51;PLN
3933768;1558,08;PLN
3933769;1570,83;PLN
3933770;3559,21;PLN
3933800;45627,62;PLN
3933841;6166,69;PLN
3933842;628,79;PLN
3934364;1156,71;PLN
3935277;7831,60;PLN
3936593;484,84;PLN
3936594;746,71;PLN
3936921;661,24;PLN
3936950;746,59;PLN
3937268;4595,58;PLN
3937338;5067,25;PLN
3937426;2582,56;PLN
3937427;2198,70;PLN
3937576;208,67;PLN
3938308;446,94;PLN
3938907;4018,37;PLN
3939043;4680,81;PLN
3939128;69,62;PLN
3939613;1412,81;PLN
3939835;250,87;PLN
3940953;118,87;PLN
3940954;10,00;PLN
3940956;10,08;PLN
3940981;316,96;PLN
3940982;173,12;PLN
3941200;372,89;PLN
3941274;4869,84;PLN
3941664;557,18;PLN
3941796;5056,66;PLN
3941797;3741,10;PLN
3941824;1870,55;PLN
3942387;6581,42;PLN
3942389;6798,56;PLN
3942788;624,45;PLN
3942789;730,42;PLN
3942790;937,55;PLN
3944879;74,02;PLN
3944880;112,45;PLN
3945186;1017,45;PLN
3945187;620,30;PLN
3945331;88,72;PLN
3945332;88,72;PLN
3945333;88,72;PLN
3945334;88,72;PLN
3945335;103,58;PLN
3945336;118,40;PLN
3945337;118,40;PLN
3945338;88,72;PLN
3945339;74,02;PLN
3945340;74,02;PLN
3945341;74,02;PLN
3945342;82,88;PLN
3945343;82,88;PLN
3945344;103,58;PLN
3945345;103,58;PLN
3945346;88,72;PLN
3945347;112,45;PLN
3945348;74,02;PLN
3945357;677,39;PLN
3945864;7648,48;PLN
3945954;147,68;PLN
3946052;496,06;PLN
3946053;958,81;PLN
3946054;149,00;PLN
3946055;255,42;PLN
3946056;491,69;PLN
3946098;103,64;PLN
3946164;541,28;PLN
3946306;1176,77;PLN
3946307;149,41;PLN
3946331;1051,26;PLN
3946481;1243,48;PLN
3946488;2724,75;PLN
3946547;1860,51;PLN
3946555;3110,25;PLN
3946561;4230,82;PLN
3946567;5288,27;PLN
3946603;2096,05;PLN
3947138;65403,63;PLN
3947610;1207,94;PLN
3947768;36656,41;PLN
3947874;1974,93;PLN
3947930;545,56;PLN
3948000;634,92;PLN
3948146;2047,09;PLN
3948174;32691,90;PLN
3948229;60,46;PLN
3948370;2615,08;PLN
3948691;3045,73;PLN
3948753;106,94;PLN
3948832;1391,89;PLN
3949422;552,53;PLN
3949553;612,66;PLN
3950971;147,47;PLN
3950972;211,69;PLN
3950974;264,07;PLN
3950975;354,13;PLN
3950976;1320,06;PLN
3950977;1079,70;PLN
3951444;498,57;PLN
3951892;733,09;PLN
3951893;122,66;PLN
3951895;185,66;PLN
3951896;247,85;PLN
3951936;16939,87;PLN
3952000;828,97;PLN
3953146;16671,65;PLN
3953190;73,70;PLN
3953294;2793,21;PLN
3953296;2769,28;PLN
3953310;636,44;PLN
3953334;4314,24;PLN
3953336;5392,80;PLN
3953337;9707,09;PLN
3953338;12504,91;PLN
3953339;18635,18;PLN
3955387;851,40;PLN
3955409;732,88;PLN
3955518;38147,51;PLN
3956468;393,05;PLN
3962329;37169,98;PLN
3964482;1024,55;PLN
3965296;865,76;PLN
3965299;1109,27;PLN
3965829;19552,41;PLN
3965830;23796,54;PLN
3966065;138,43;PLN
3966138;119,78;PLN
3966203;160,64;PLN
3966321;6179,41;PLN
3966323;3226,53;PLN
3966324;5940,43;PLN
3966325;6862,52;PLN
3966326;6265,14;PLN
3966327;6264,95;PLN
3966328;7234,12;PLN
3967016;396,13;PLN
3967020;184,74;PLN
3967137;604,83;PLN
3967314;192,29;PLN
3967329;486,25;PLN
3967440;2028,34;PLN
3967466;617,22;PLN
3967467;680,67;PLN
3967468;445,45;PLN
3967469;375,46;PLN
3967899;27,11;PLN
3968014;4771,22;PLN
3968041;27,11;PLN
3968042;27,11;PLN
3968251;248,69;PLN
3968255;1554,17;PLN
3968276;1359,29;PLN
3968327;1529,96;PLN
3968328;1517,26;PLN
3968329;1517,26;PLN
3968712;1064,45;PLN
3968777;563,01;PLN
3969133;1416,37;PLN
3969867;57,83;PLN
3969910;736,98;PLN
3973387;1049,33;PLN
3974261;2542,12;PLN
3976392;1176,99;PLN
3976663;3767,92;PLN
3976671;57,08;PLN
3976672;11,22;PLN
3976673;10,41;PLN
3976674;28,14;PLN
3976675;15,55;PLN
3976782;303,09;PLN
3976783;430,04;PLN
3976784;759,82;PLN
3976785;1380,21;PLN
3976786;286,68;PLN
3976787;435,97;PLN
3976788;260,35;PLN
3976789;388,29;PLN
3976894;574,66;PLN
3976897;1346,17;PLN
3976899;548,07;PLN
3976901;1029,68;PLN
3976904;1662,86;PLN
3976906;2379,53;PLN
3976908;3108,12;PLN
3976910;1972,20;PLN
3976912;372,71;PLN
3976914;2359,04;PLN
3976985;2359,04;PLN
3976986;3767,92;PLN
3976987;1126,27;PLN
3976988;2391,57;PLN
3977211;201,32;PLN
3977279;612,10;PLN
3977361;1085,50;PLN
3977870;259,65;PLN
3977971;569,00;PLN
3977974;646,82;PLN
3977975;3706,38;PLN
3977976;2811,14;PLN
3977977;401,19;PLN
3977983;279,21;PLN
3977985;200,76;PLN
3977988;120,86;PLN
3977989;300,32;PLN
3978135;4668,62;PLN
3978254;84,08;PLN
3978299;228,72;PLN
3978300;228,72;PLN
3978614;1291,55;PLN
3978696;808,13;PLN
3978697;212,05;PLN
3978700;815,43;PLN
3978710;2875,04;PLN
3978823;1023,16;PLN
3978891;208,47;PLN
3979188;3022,97;PLN
3979360;1131,33;PLN
3979443;43,63;PLN
3980631;967,38;PLN
3981106;181,11;PLN
3981397;198,16;PLN
3981628;325,28;PLN
3981629;311,02;PLN
3984300;904,50;PLN
3984514;2772,41;PLN
3984515;1304,39;PLN
3984516;1794,62;PLN
3984517;3426,53;PLN
3984623;29,08;PLN
3984624;25,45;PLN
3984625;21,81;PLN
3985053;810,06;PLN
3986507;1245,79;PLN
3986659;76,84;PLN
3986666;8822,00;PLN
3986688;7141,66;PLN
3986690;7315,03;PLN
3986770;464,20;PLN
3986803;6930,92;PLN
3986804;20111,69;PLN
3986806;8891,25;PLN
3986807;6501,92;PLN
3986840;1585,71;PLN
3986842;720,88;PLN
3986843;6789,27;PLN
3986908;16068,65;PLN
3986910;19658,12;PLN
3987562;319,97;PLN
3987734;36777,17;PLN
3987736;10785,65;PLN
3987737;7835,72;PLN
3987738;5784,63;PLN
3987740;9808,47;PLN
3987741;5489,62;PLN
3987742;4411,05;PLN
3987743;3825,69;PLN
3987744;2940,72;PLN
3987747;31872,96;PLN
3987751;3332,50;PLN
3988395;220,34;PLN
3988402;103,65;PLN
3988420;53504,28;PLN
3988534;196,76;PLN
3988535;32,59;PLN
3988639;250,55;PLN
3988752;254,18;PLN
3988773;678,91;PLN
3989039;1336,93;PLN
3989132;2866,63;PLN
3989852;2401,44;PLN
3990009;784,87;PLN
3990281;1385,86;PLN
3990282;1358,24;PLN
3990283;1566,09;PLN
3990284;1528,03;PLN
3990447;2201,68;PLN
3990448;1326,05;PLN
3990449;2412,49;PLN
3990450;1187,38;PLN
3990484;326,63;PLN
3990644;427,84;PLN
3990661;2877,23;PLN
3990900;207,80;PLN
3991248;337,22;PLN
3991371;339,29;PLN
3991372;465,12;PLN
3991376;644,29;PLN
3991377;609,79;PLN
3991380;621,09;PLN
3991381;586,59;PLN
3991382;626,79;PLN
3991383;581,21;PLN
3991384;172,41;PLN
3991385;228,57;PLN
3991386;297,63;PLN
3991387;388,46;PLN
3991389;213,28;PLN
3991390;282,30;PLN
3991391;360,98;PLN
3991392;427,68;PLN
3991393;836,09;PLN
3991395;147,77;PLN
3992062;19,62;PLN
3992063;24,21;PLN
3992962;221,79;PLN
3993167;14,81;PLN
3993364;122,30;PLN
3993366;276,37;PLN
3993439;1740,61;PLN
3993472;76,13;PLN
3993473;369,50;PLN
3993576;1149,51;PLN
3993578;778,07;PLN
3993882;79,04;PLN
3995354;233,53;PLN
3995355;118,45;PLN
3997007;662,92;PLN
3997706;1508,02;PLN
3998436;9897,49;PLN
3998719;2998,09;PLN
3998731;1903,58;PLN
3999577;65871,05;PLN
4000130;33,03;PLN
4000143;2562,13;PLN
4000251;70,17;PLN
4000919;29879,14;PLN
4001014;520,59;PLN
4001016;766,36;PLN
4001187;9361,61;PLN
4001388;895,87;PLN
4002204;3368,15;PLN
4002924;24627,36;PLN
4002925;28073,03;PLN
4003234;293,14;PLN
4003235;29,87;PLN
4004052;522,12;PLN
4004372;2079,31;PLN
4010749;448,03;PLN
4010750;598,98;PLN
4010819;415,45;PLN
4012131;172,44;PLN
4012132;16607,25;PLN
4012239;197,12;PLN
4012563;439,89;PLN
4012564;336,86;PLN
4012601;852,20;PLN
4012602;691,89;PLN
4012603;475,74;PLN
4012604;395,08;PLN
4012613;492,87;PLN
4012614;494,11;PLN
4012615;493,61;PLN
4012616;493,61;PLN
4012617;438,75;PLN
4012618;439,89;PLN
4012619;438,75;PLN
4012620;438,75;PLN
4012622;336,86;PLN
4012641;236,93;PLN
4012642;236,74;PLN
4012643;236,93;PLN
4012644;237,20;PLN
4012727;2534,02;PLN
4012729;3830,81;PLN
4012777;16987,88;PLN
4012781;25563,64;PLN
4013819;606,55;PLN
4015321;1272,34;PLN
4015323;110,33;PLN
4015325;489,36;PLN
4015327;140,89;PLN
4015329;642,05;PLN
4015341;363,33;PLN
4017324;1455,22;PLN
4017325;2832,46;PLN
4018130;98,30;PLN
4018131;121,18;PLN
4018132;452,05;PLN
4018133;588,46;PLN
4018134;898,84;PLN
4018135;1173,06;PLN
4018163;370,92;PLN
4018164;484,48;PLN
4018165;1838,78;PLN
4018166;2381,45;PLN
4018167;3672,29;PLN
4018168;4796,98;PLN
4018263;4584,83;PLN
4018282;389,88;PLN
4018343;708,47;PLN
4018347;2779,93;PLN
4018365;243,61;PLN
4018410;197,67;PLN
4020921;332,17;PLN
4020925;649,46;PLN
4020929;2530,61;PLN
4020933;2136,19;PLN
4020940;4254,38;PLN
4020946;16963,53;PLN
4021193;13140,96;PLN
4021270;144,56;PLN
4021410;106,00;PLN
4021491;157,40;PLN
4021499;701,13;PLN
4021821;481,34;PLN
4021824;481,73;PLN
4021955;537,14;PLN
4021956;1074,28;PLN
4021959;582,17;PLN
4022111;254,87;PLN
4022112;316,97;PLN
4022718;567,26;PLN
4022719;565,38;PLN
4022726;419,03;PLN
4022727;419,66;PLN
4023011;874,11;PLN
4023166;1350,46;PLN
4023167;17133,42;PLN
4023168;25635,72;PLN
4023281;4276,19;PLN
4023285;363,33;PLN
4023286;712,10;PLN
4023289;2530,61;PLN
4023515;584,02;PLN
4023516;456,04;PLN
4023519;876,91;PLN
4023521;2589,93;PLN
4023522;828,53;PLN
4023523;179,51;PLN
4023524;220,03;PLN
4023525;351,13;PLN
4023526;140,01;PLN
4023527;167,17;PLN
4023528;299,26;PLN
4023529;727,99;PLN
4023580;1793,46;PLN
4024014;4388,53;PLN
4024018;4641,16;PLN
4024241;1903,92;PLN
4024242;3050,77;PLN
4024243;1156,79;PLN
4024280;436,46;PLN
4024920;4744,43;PLN
4024941;581,21;PLN
4024942;626,79;PLN
4024943;791,99;PLN
4024944;834,92;PLN
4024945;799,01;PLN
4024946;839,24;PLN
4024991;215,71;PLN
4024995;1758,84;PLN
4025432;224,60;PLN
4025442;337,16;PLN
4025461;324,84;PLN
4026562;36,17;PLN
4026684;501,58;PLN
4026685;1660,30;PLN
4026883;178,83;PLN
4026886;894,06;PLN
4026889;611,27;PLN
4026890;706,57;PLN
4027348;193,83;PLN
4027356;180,31;PLN
4027370;75,41;PLN
4027374;64,09;PLN
4027386;64,09;PLN
4027397;163,29;PLN
4027411;163,29;PLN
4027425;163,29;PLN
4027439;367,46;PLN
4027440;349,09;PLN
4027442;312,34;PLN
4027449;163,29;PLN
4027463;163,29;PLN
4027478;163,29;PLN
4027493;163,29;PLN
4027501;312,34;PLN
4027511;163,29;PLN
4027520;20,37;PLN
4027538;163,29;PLN
4027553;75,41;PLN
4027658;75,41;PLN
4027691;163,29;PLN
4027705;163,29;PLN
4027719;163,29;PLN
4027733;163,29;PLN
4027744;20,37;PLN
4027809;64,09;PLN
4027818;163,29;PLN
4027861;163,29;PLN
4027865;367,46;PLN
4027879;163,29;PLN
4027886;163,29;PLN
4027900;163,29;PLN
4028065;40,50;PLN
4028081;3056,40;PLN
4028083;12225,58;PLN
4028084;14059,39;PLN
4028090;178,83;PLN
4028139;28497,16;PLN
4028814;77,01;PLN
4028849;353,77;PLN
4028850;440,37;PLN
4028851;80,88;PLN
4028853;745,32;PLN
4029569;2086,11;PLN
4029570;4607,69;PLN
4029727;5282,02;PLN
4029746;9462,77;PLN
4029747;6669,60;PLN
4029748;4853,52;PLN
4029764;2570,61;PLN
4029768;15598,91;PLN
4029780;517,81;PLN
4029782;814,88;PLN
4029783;1228,37;PLN
4029784;2250,17;PLN
4029785;2605,22;PLN
4029786;3163,20;PLN
4029787;517,81;PLN
4029788;814,88;PLN
4029789;1228,37;PLN
4029790;2231,90;PLN
4029791;2605,22;PLN
4029792;3163,20;PLN
4029848;712,08;PLN
4031142;439,89;PLN
4031143;439,89;PLN
4031145;335,98;PLN
4031146;236,57;PLN
4031147;236,74;PLN
4031152;495,40;PLN
4031153;494,11;PLN
4031177;8255,68;PLN
4031652;1634,23;PLN
4031830;13779,74;PLN
4031929;16,47;PLN
4032119;135,25;PLN
4032156;297,52;PLN
4032359;491,87;PLN
4032371;112,85;PLN
4032372;142,65;PLN
4032373;644,57;PLN
4033420;134,23;PLN
4033441;548,45;PLN
4033442;480,07;PLN
4033459;113,28;PLN
4033591;114,47;PLN
4033594;114,47;PLN
4033597;114,85;PLN
4033672;67,50;PLN
4033673;126,34;PLN
4034163;523,25;PLN
4034164;4411,11;PLN
4034165;929,53;PLN
4034166;1462,61;PLN
4034167;1395,97;PLN
4034168;2661,99;PLN
4034169;3061,79;PLN
4034170;1160,57;PLN
4034171;2062,72;PLN
4034172;3120,23;PLN
4034174;3620,48;PLN
4034175;4081,68;PLN
4034176;1629,19;PLN
4034642;367,47;PLN
4034643;520,87;PLN
4034644;751,05;PLN
4034646;1037,77;PLN
4034647;1498,09;PLN
4034691;1693,88;PLN
4034705;14066,00;PLN
4034796;2568,41;PLN
4034797;2538,87;PLN
4034821;754,08;PLN
4037881;5064,98;PLN
4037882;1180,75;PLN
4039603;490,45;PLN
4039706;870,79;PLN
4039755;697,83;PLN
4039757;3210,05;PLN
4039761;2791,37;PLN
4039762;802,49;PLN
4039798;1043,06;PLN
4039799;2096,80;PLN
4039839;738,53;PLN
4039840;16465,32;PLN
4039841;2337,96;PLN
4039856;614,40;PLN
4039857;693,05;PLN
4040782;1404,78;PLN
4041464;425,31;PLN
4041465;831,14;PLN
4041503;212,05;PLN
4041524;2509,08;PLN
4041525;4147,67;PLN
4041551;25439,36;PLN
4041729;297,24;PLN
4041730;152,73;PLN
4042486;894,85;PLN
4042487;1125,37;PLN
4042488;2516,33;PLN
4042489;696,52;PLN
4042490;350,90;PLN
4042607;7596,21;PLN
4042608;2720,36;PLN
4042609;680,09;PLN
4042611;16689,02;PLN
4042614;3635,67;PLN
4042615;107,38;PLN
4042617;465,32;PLN
4042618;582,67;PLN
4042619;921,70;PLN
4042620;1212,56;PLN
4042621;4599,55;PLN
4042622;6022,37;PLN
4042624;531,04;PLN
4042625;1927,73;PLN
4042626;2478,17;PLN
4042627;3828,73;PLN
4042634;3815,93;PLN
4042635;7596,21;PLN
4042636;6453,56;PLN
4042770;897,90;PLN
4043050;649,49;PLN
4043548;1221,50;PLN
4043549;975,18;PLN
4043574;1623,96;PLN
4043597;85,19;PLN
4043634;143,33;PLN
4043662;67,13;PLN
4043663;62,33;PLN
4043811;735,47;PLN
4043813;730,36;PLN
4043822;1222,00;PLN
4044017;693,15;PLN
4044122;730,40;PLN
4044627;700,50;PLN
4045182;11380,07;PLN
4045378;697,50;PLN
4045402;207,95;PLN
4045650;81,29;PLN
4046244;1072,36;PLN
4046245;1300,00;PLN
4046351;10878,76;PLN
4046353;469,56;PLN
4047103;484,92;PLN
4047254;17164,37;PLN
4047532;135,66;PLN
4047534;948,40;PLN
4048780;20564,89;PLN
4049842;941,73;PLN
4050004;644,21;PLN
4050007;518,01;PLN
4050011;485,28;PLN
4050015;478,65;PLN
4050020;484,68;PLN
4050024;387,23;PLN
4050028;260,34;PLN
4050095;227,84;PLN
4050387;144,03;PLN
4050400;3406,14;PLN
4050905;223,46;PLN
4051024;88,79;PLN
4051042;484,91;PLN
4051043;325,33;PLN
4051156;1794,90;PLN
4051236;310,30;PLN
4051260;246,78;PLN
4051268;246,78;PLN
4051269;234,44;PLN
4051275;246,78;PLN
4051276;234,44;PLN
4051371;848,56;PLN
4051599;4614,87;PLN
4052240;1347,78;PLN
4052541;17834,43;PLN
4053245;3365,17;PLN
4053253;5446,80;PLN
4053329;333,54;PLN
4053413;538,16;PLN
4053918;140,43;PLN
4054676;95,32;PLN
4054677;390,15;PLN
4054678;390,15;PLN
4054679;390,15;PLN
4054680;390,09;PLN
4054682;141,38;PLN
4054683;1189,94;PLN
4054686;1547,52;PLN
4055045;428,37;PLN
4055053;67,19;PLN
4055054;67,19;PLN
4055063;26,31;PLN
4055064;169,50;PLN
4055067;302,08;PLN
4055070;271,77;PLN
4057043;46,97;PLN
4057068;42,27;PLN
4060016;86,68;PLN
4060017;86,68;PLN
4060018;49,79;PLN
4063432;3930,11;PLN
4064934;890,61;PLN
4066093;184,03;PLN
4066689;287,20;PLN
4066690;287,20;PLN
4066719;72,23;PLN
4066836;108,34;PLN
4066837;71,80;PLN
4066838;72,23;PLN
4066981;25781,40;PLN
4067341;55,75;PLN
4067342;40,53;PLN
4067343;40,53;PLN
4067371;265,12;PLN
4067373;635,44;PLN
4069005;35646,36;PLN
4069066;40,53;PLN
4069615;105,86;PLN
4069750;98,76;PLN
4069771;129,78;PLN
4069773;102,77;PLN
4069774;152,74;PLN
4070068;1868,69;PLN
4070070;5134,76;PLN
4070394;1946,33;PLN
4070395;1541,82;PLN
4070396;2657,50;PLN
4070397;2252,99;PLN
4070401;1871,06;PLN
4070403;2576,60;PLN
4072022;1985,41;PLN
4074744;7372,02;PLN
4077872;15448,16;PLN
4077873;1783,04;PLN
4077881;764,13;PLN
4079033;1320,89;PLN
4079070;230,76;PLN
4079414;13054,87;PLN
4079608;3308,80;PLN
4079609;5349,14;PLN
4079610;2676,80;PLN
4079801;4596,27;PLN
4080238;462,02;PLN
4080362;631,64;PLN
4080363;598,16;PLN
4080395;358,12;PLN
4080396;330,83;PLN
4080397;220,84;PLN
4080398;210,55;PLN
4080399;141,80;PLN
4080435;468,30;PLN
4080453;3234,98;PLN
4080481;61,44;PLN
4080482;558,97;PLN
4080982;113,24;PLN
4080990;1200,83;PLN
4080991;137,95;PLN
4080992;2413,31;PLN
4080993;17696,80;PLN
4080994;587,16;PLN
4080995;1176,22;PLN
4080996;1851,86;PLN
4080997;491,72;PLN
4080998;925,01;PLN
4081872;33,81;PLN
4082096;597,24;PLN
4082097;554,28;PLN
4082098;472,57;PLN
4082106;343,89;PLN
4082107;300,79;PLN
4082108;214,86;PLN
4082110;141,82;PLN
4082336;337,54;PLN
4082337;337,54;PLN
4082338;337,54;PLN
4082339;411,44;PLN
4082340;431,42;PLN
4082448;264,95;PLN
4082477;576,08;PLN
4082897;650,47;PLN
4082898;816,73;PLN
4082900;1061,45;PLN
4083381;431,42;PLN
4083382;431,42;PLN
4084613;92,44;PLN
4084625;153225,21;PLN
4085091;1138,17;PLN
4085092;526,45;PLN
4085688;6866,01;PLN
4085842;163,36;PLN
4085851;10647,99;PLN
4086710;484,73;PLN
4086841;374,24;PLN
4086842;603,55;PLN
4087591;2744,38;PLN
4088013;2444,29;PLN
4088293;30990,93;PLN
4088683;2169,16;PLN
4088812;3786,88;PLN
4088813;6533,25;PLN
4088814;4460,12;PLN
4088815;5750,33;PLN
4088816;7386,65;PLN
4088840;6616,75;PLN
4089638;495,65;PLN
4089641;496,39;PLN
4089643;312,80;PLN
4089727;157,74;PLN
4089728;301,55;PLN
4089945;441,42;PLN
4089946;778,59;PLN
4089947;739,47;PLN
4090092;166,58;PLN
4090143;403,09;PLN
4090167;4524,84;PLN
4090330;5076,00;PLN
4090407;3184,89;PLN
4090587;944,79;PLN
4090588;949,63;PLN
4090589;1260,99;PLN
4090590;1260,99;PLN
4090591;1650,20;PLN
4090771;391,72;PLN
4091061;4835,03;PLN
4091062;7515,72;PLN
4092666;1913,81;PLN
4092677;2877,50;PLN
4092679;1613,12;PLN
4092691;2565,82;PLN
4092772;1825,98;PLN
4092773;1336,07;PLN
4093219;37522,20;PLN
4093247;6789,27;PLN
4093330;661,18;PLN
4093352;1271,15;PLN
4093354;979,38;PLN
4093355;526,36;PLN
4093356;1879,07;PLN
4093357;582,90;PLN
4093358;898,27;PLN
4093360;382,67;PLN
4093361;238,82;PLN
4093362;499,50;PLN
4093363;287,40;PLN
4093374;1829,12;PLN
4093893;613,16;PLN
4094115;107,31;PLN
4094116;140,22;PLN
4094117;214,62;PLN
4094118;304,04;PLN
4094119;13670,96;PLN
4094120;1001,54;PLN
4094172;196,73;PLN
4094730;2095,72;PLN
4094800;302,92;PLN
4094803;652,10;PLN
4094861;489,30;PLN
4094891;2146,15;PLN
4094892;715,39;PLN
4094941;4968,08;PLN
4094942;1178,13;PLN
4094943;745,32;PLN
4095503;96,43;PLN
4095681;936,44;PLN
4095988;30445,58;PLN
4095995;15936,18;PLN
4097598;2347,24;PLN
4097599;2563,46;PLN
4098743;19865,09;PLN
4099508;9361,56;PLN
4099885;130,18;PLN
4099910;709,73;PLN
4099917;15762,37;PLN
4100051;387,33;PLN
4101804;560,80;PLN
4101805;457,29;PLN
4101841;1313,82;PLN
4102426;2777,38;PLN
4103148;18232,52;PLN
4103608;3515,64;PLN
4103733;1160,01;PLN
4103734;822,44;PLN
4103735;856,03;PLN
4103736;549,58;PLN
4103738;331,93;PLN
4103741;604,63;PLN
